row_idx,kappa,curvature_bin,lid,lof,density
8988,0.32476103,high,0.25611207,1.0030353,4.791865
8989,0.3421777,high,0.31024972,1.0235308,4.8704348
8990,0.28040755,medium,0.30722678,1.0882192,2.908735
8991,0.28325927,medium,0.22424036,1.2334296,1.5599434
8992,0.3227989,high,0.25151023,0.9833726,5.6202207
8993,0.24389708,low,0.1971802,1.0071815,4.6688423
8994,0.31436795,high,0.2847411,0.99039036,5.266535
8995,0.30503845,medium,0.41348985,0.9961089,5.460382
8996,0.30577856,medium,0.28271672,1.0146865,3.0397835
8997,0.27360564,medium,0.2995107,0.9862764,4.687823
8998,0.28642023,medium,0.21054862,1.0205274,4.345598
8999,0.3255031,high,0.3293232,1.107179,2.712934
9000,0.24660808,low,0.21065438,0.97114825,5.412475
9001,0.3184678,high,0.16191342,1.0767335,2.577647
9002,0.23230284,low,0.22655375,1.0645221,3.104969
9003,0.37339884,high,0.32159793,1.0146629,3.7590315
9004,0.26769322,medium,0.38628075,1.1103173,1.8764447
9005,0.30712485,medium,0.22343533,1.0844827,2.5876837
9006,0.3469544,high,0.23201856,0.99863523,4.693931
9007,0.2347849,low,0.34219337,0.9974086,3.657879
9008,0.1933074,low,0.1923997,1.0068506,3.468191
9009,0.28113806,medium,0.18636082,1.1515168,1.6245703
9010,0.23595291,low,0.2339407,1.2194549,1.1183783
9011,0.26080889,low,0.31056544,1.1007341,2.1962376
9012,0.27943587,medium,0.4158099,0.9884615,4.6670284
9013,0.2502467,low,0.34188488,1.136728,1.5808871
9014,0.2835356,medium,0.32913822,1.0192745,1.0312549
9015,0.21132916,low,0.38459042,1.1133206,0.9642913
9016,0.27855778,medium,0.33893842,1.0609233,3.1733177
9017,0.3447922,high,0.26110545,1.0670005,1.8548551
9018,0.21876335,low,0.2145949,1.1242335,1.4774984
9019,0.20898688,low,0.41043898,1.2312979,1.2352148
9020,0.21938694,low,0.32344678,1.078815,2.8597329
9021,0.26173526,low,0.32965025,1.0037334,4.1879263
9022,0.3122332,high,0.35145694,1.1455613,2.2740335
9023,0.22209883,low,0.18712583,1.0983677,2.2416422
9024,0.2610888,low,0.36989275,1.0518745,3.6223898
9025,0.18381077,low,0.11808689,1.9336311,0.83821523
9026,0.18738091,low,0.09136287,1.9056789,0.4336604
9027,0.2970534,medium,0.2710009,1.2464088,1.068387
9028,0.26519114,medium,0.29719588,1.0632315,1.892632
9029,0.2875687,medium,0.35770166,1.017753,2.9581861
9030,0.34151572,high,0.2217245,1.168375,1.9936672
9031,0.29486787,medium,0.51835597,1.2660642,0.8747116
9032,0.2916941,medium,0.2053942,1.0478071,3.2805285
9033,0.27305943,medium,0.22466847,1.1640834,1.0666386
9034,0.20907843,low,0.21536736,1.0273737,3.2696576
9035,0.35285234,high,0.16902953,1.1819905,1.9529725
9036,0.31343925,high,0.26159045,1.0187366,2.7244818
9037,0.2763468,medium,0.28948712,1.0702748,1.7331693
9038,0.3480382,high,0.29030806,0.99186224,3.4541478
9039,0.31238914,high,0.23444247,0.9976062,4.7523165
9040,0.26619762,medium,0.37838736,1.0623124,1.6722506
9041,0.27828997,medium,0.23305625,1.0247244,2.9330885
9042,0.3006646,medium,0.36460128,1.0304471,3.851784
9043,0.31926334,high,0.15284486,1.0808166,2.5654933
9044,0.22028607,low,0.27990842,0.9734613,5.143664
9045,0.3064226,medium,0.19009419,1.0614512,3.16885
9046,0.19426048,low,0.25975224,1.0533935,2.0372558
9047,0.28872895,medium,0.24018979,1.0881709,2.1204107
9048,0.26062167,low,0.45002398,1.064488,1.7981509
9049,0.30268925,medium,0.26586485,1.0934708,1.2983723
9050,0.33368397,high,0.26209387,0.9992161,4.131948
9051,0.3638122,high,0.31822032,1.0014409,3.921054
9052,0.19490618,low,0.16623808,1.3461751,0.4537107
9053,0.28029072,medium,0.18313149,1.0387414,3.3043263
9054,0.29850698,medium,0.33676472,1.0247256,3.2739146
9055,0.3313039,high,0.28729618,1.0046102,3.7434385
9056,0.32970566,high,0.36463568,1.0246708,4.0425453
9057,0.3266278,high,0.28654486,0.9954696,4.193893
9058,0.36266428,high,0.2887226,1.016685,5.04648
9059,0.2905504,medium,0.17001028,1.0199977,4.3861623
9060,0.31639856,high,0.3926509,1.0132939,4.0757065
9061,0.33227056,high,0.23809037,1.0674223,2.3441541
9062,0.31730294,high,0.51832336,0.98949814,5.5692153
9063,0.35594225,high,0.29797024,0.98224235,4.2692065
9064,0.2119,low,0.17242888,1.2182269,1.6306849
9065,0.34310842,high,0.3025167,1.0427806,3.3450866
9066,0.3071134,medium,0.4193301,1.0606424,1.8734044
9067,0.3483953,high,0.33548248,1.021971,3.3021894
9068,0.26185006,low,0.44684827,0.9993507,5.5916452
9069,0.26189148,low,0.22798924,1.1074927,1.8415562
9070,0.27868575,medium,0.41149902,1.0493758,2.6499345
9071,0.341043,high,0.29529405,0.97908264,5.686453
9072,0.20479208,low,0.37534133,1.0421945,3.724855
9073,0.29231954,medium,0.11446553,1.0835129,2.758479
9074,0.38122404,high,0.23186529,0.9976232,5.32055
9075,0.2492438,low,0.40259445,0.9769998,6.617315
9076,0.29051602,medium,0.38684338,0.97883487,4.652607
9077,0.3190964,high,0.3495989,0.9827763,5.301767
9078,0.2068767,low,0.24660988,1.0106841,3.9269378
9079,0.29698813,medium,0.6059772,1.0160167,4.116472
9080,0.3015102,medium,0.18147287,1.0509534,3.8121493
9081,0.25024998,low,0.15064938,2.1207411,0.5373717
9082,0.2780695,medium,0.23751296,1.0222722,3.5555403
9083,0.3511331,high,0.20710067,1.0599301,2.7985713
9084,0.3320681,high,0.22381867,1.0262299,2.2797103
9085,0.2327441,low,0.42241132,1.0299482,2.4582558
9086,0.3258015,high,0.36004806,0.9919506,6.0773616
9087,0.23795152,low,0.33812147,0.980688,3.5317214
9088,0.28894883,medium,0.3567967,1.033183,4.7304645
9089,0.22645986,low,0.19956902,1.0885715,2.5178466
9090,0.35089707,high,0.27706817,1.0371271,3.036517
9091,0.27401906,medium,0.18021984,1.0289727,3.5886598
9092,0.32427162,high,0.20162746,1.002636,4.8772073
9093,0.28810573,medium,0.23336239,1.0372897,2.396906
9094,0.28852874,medium,0.22168428,1.1020242,2.9655912
9095,0.34508735,high,0.45428833,1.0697062,3.225988
9096,0.28950512,medium,0.20839876,1.0006136,5.356684
9097,0.24596888,low,0.262715,1.0729178,3.0545197
9098,0.31595773,high,0.3054662,1.0685508,3.0564022
9099,0.33549386,high,0.23623101,1.4565703,0.43901902
9100,0.2943833,medium,0.3774127,1.2101563,1.4359814
9101,0.19159102,low,0.22020604,1.0310975,2.9260156
9102,0.32582623,high,0.18931708,1.0193872,3.4038024
9103,0.34851772,high,0.35045776,1.0021132,4.609292
9104,0.3465069,high,0.5632147,1.0108105,4.4328365
9105,0.25332147,low,0.2635365,0.9855484,4.3011327
9106,0.32046843,high,0.21088085,1.2706565,1.1231049
9107,0.36350363,high,0.30678055,0.99537396,5.1272902
9108,0.34624183,high,0.15540962,1.0136888,3.3424487
9109,0.24021554,low,0.19694388,1.2112052,1.4288497
9110,0.24252045,low,0.45336875,1.0194585,4.321367
9111,0.2401495,low,0.17942992,1.0658143,4.319259
9112,0.31304425,high,0.61236423,1.1476274,1.3730401
9113,0.29589748,medium,0.30923444,0.9906457,4.8176727
9114,0.24540561,low,0.29577726,1.0941322,1.4164793
9115,0.2681803,medium,0.11994711,0.98677456,4.761355
9116,0.25413263,low,0.27530402,1.0383673,2.180709
9117,0.27536035,medium,0.2948148,1.0100172,3.9903233
9118,0.30127573,medium,0.43193257,1.0644481,1.8223392
9119,0.26100326,low,0.31041363,0.99928445,3.4748456
9120,0.30369568,medium,0.22373933,0.9902813,3.6919034
9121,0.33633375,high,0.20372783,0.98297423,5.2086315
9122,0.16850042,low,0.18934692,1.3764901,1.1846803
9123,0.2887718,medium,0.2871605,1.0809108,2.138949
9124,0.29391384,medium,0.2820346,1.1934757,2.3649905
9125,0.25562423,low,0.24837995,1.028538,4.0006123
9126,0.31865776,high,0.18555832,1.0201997,3.9143832
9127,0.29051757,medium,0.4403715,0.9921051,4.7811556
9128,0.3156032,high,0.4766684,1.0433005,2.7873254
9129,0.32397026,high,0.44170117,1.0436244,3.2200584
9130,0.42665815,high,0.19635499,1.0189847,2.2330868
9131,0.3553874,high,0.48808038,1.0152953,2.053006
9132,0.31452024,high,0.4362767,1.0900104,1.7812097
9133,0.27699316,medium,0.39460182,1.0269248,2.0899
9134,0.34086633,high,0.21503785,1.0672591,2.8319652
9135,0.22247177,low,0.4625975,1.0214523,2.304732
9136,0.30998957,high,0.17247456,1.2694242,1.3794657
9137,0.31992447,high,0.23462911,0.99614155,4.582424
9138,0.28049338,medium,0.31383634,0.988278,4.208539
9139,0.36025798,high,0.3629456,1.0450865,2.4255025
9140,0.32217562,high,0.20421377,1.0100409,4.1245317
9141,0.28071725,medium,0.20919807,1.0144246,3.4541695
9142,0.39294827,high,0.17818175,1.0110497,3.8737545
9143,0.28452843,medium,0.3021737,0.9973267,3.6965904
9144,0.2942477,medium,0.118760996,1.0272046,1.7825116
9145,0.26871866,medium,0.23488314,1.1495858,1.5159043
9146,0.2623598,low,0.26706493,1.0927988,2.213895
9147,0.32679665,high,0.1274556,1.0216441,3.2197282
9148,0.36683583,high,0.20202269,1.2616584,0.56726074
9149,0.35206926,high,0.3932013,1.0531014,1.9340514
9150,0.3438605,high,0.1345656,1.113746,2.3701255
9151,0.289496,medium,0.21917787,1.0149186,4.548148
9152,0.27248734,medium,0.15534689,1.1209219,2.791883
9153,0.36434358,high,0.34723175,1.1156284,3.0532322
9154,0.2705927,medium,0.39048252,0.98735464,2.2949035
9155,0.272434,medium,0.2284928,1.0236136,3.5096316
9156,0.28265125,medium,0.2128482,0.99786395,3.590232
9157,0.24925739,low,0.24283937,1.0018439,3.8595135
9158,0.18075275,low,0.14527108,2.2273414,0.6356149
9159,0.31425345,high,0.12755437,1.0432545,2.3788223
9160,0.26779515,medium,0.130726,1.0053209,3.172371
9161,0.35319084,high,0.17824931,0.978283,5.135699
9162,0.24529493,low,0.3007654,0.99102813,5.924862
9163,0.19538915,low,0.19852208,1.002513,3.8574183
9164,0.24378252,low,0.18872452,1.0367875,3.7265437
9165,0.37343502,high,0.48142323,0.99818456,4.493345
9166,0.3218963,high,0.28347442,1.1038897,1.4998744
9167,0.36511225,high,0.27632064,1.0115494,2.2052104
9168,0.24971825,low,0.38676968,1.3362075,0.87264454
9169,0.27279413,medium,0.2805493,0.9825417,4.2967734
9170,0.3487268,high,0.21942239,0.98845255,2.3394551
9171,0.25517792,low,0.11376002,1.1596527,1.4143693
9172,0.072041035,low,0.44024992,2.183665,0.1498013
9173,0.29567748,medium,0.30473143,1.0570222,3.0569048
9174,0.34762406,high,0.34691206,1.0097508,3.9933307
9175,0.31237322,high,0.25973597,1.0041217,3.720921
9176,0.2854808,medium,0.4039024,1.0141232,3.3879905
9177,0.3317657,high,0.25559953,1.0219505,2.0328612
9178,0.32253093,high,0.28601772,1.1129041,1.4342052
9179,0.3452456,high,0.19755487,1.0127498,3.1923711
9180,0.30720156,medium,0.25472227,1.0559592,2.6868293
9181,0.28956628,medium,0.41304073,1.0182323,3.554293
9182,0.26718873,medium,0.31470975,0.9872135,5.2033815
9183,0.22760302,low,0.17744547,1.1155754,1.6834133
9184,0.3441341,high,0.15324415,0.98968786,4.2907877
9185,0.33485383,high,0.37266526,1.1411389,1.3341854
9186,0.30825174,medium,0.41556463,1.0211881,3.320499
9187,0.23265654,low,0.40578297,1.1524006,0.7901165
9188,0.33825678,high,0.4122523,1.0156049,2.8948045
9189,0.232732,low,0.24171977,1.139601,0.950623
9190,0.4168561,high,0.31180215,1.2611921,0.71800643
9191,0.3195244,high,0.17605202,1.0027359,3.7753353
9192,0.32856816,high,0.22599344,1.285307,0.6983791
9193,0.15440309,low,0.46409717,1.0610391,0.4625793
9194,0.27771485,medium,0.3051224,1.1649667,0.67239016
9195,0.24956036,low,0.39708856,1.0088638,1.9770583
9196,0.2642479,low,0.19408374,1.0406543,3.2668295
9197,0.23262244,low,0.31445363,1.0190525,4.596473
9198,0.31999695,high,0.30519345,1.0071807,2.2099006
9199,0.300281,medium,0.16350949,0.9932799,5.449689
9200,0.24231708,low,0.28292006,0.98094314,4.4560747
9201,0.3605013,high,0.4724994,1.0149359,4.008546
9202,0.31409353,high,0.13717839,1.0535297,3.4561033
9203,0.250234,low,0.31942365,0.98735255,5.4642563
9204,0.25310922,low,0.3710896,1.0250516,2.8517308
9205,0.29920125,medium,0.27374455,1.0048975,2.160222
9206,0.30602288,medium,0.2823098,1.0044913,5.1330457
9207,0.25190496,low,0.5020514,0.9765272,3.6931894
9208,0.21597612,low,0.5176866,1.0096219,3.6649423
9209,0.27836943,medium,0.41243833,1.006907,4.404637
9210,0.28390998,medium,0.29364672,1.0019547,4.2048173
9211,0.3679347,high,0.22731967,1.0149344,3.7758803
9212,0.29202628,medium,0.24693604,0.99420434,5.634717
9213,0.29605025,medium,0.3027549,1.0187706,4.30906
9214,0.25910383,low,0.39371547,1.0400413,4.1435537
9215,0.2459746,low,0.20461693,1.0148095,4.990256
9216,0.26291192,low,0.4184669,0.99931324,4.5672097
9217,0.28442508,medium,0.28006318,1.0605757,3.2012863
9218,0.3980469,high,0.35626093,1.0582083,2.9203389
9219,0.21196997,low,0.24308692,1.0229547,4.1350856
9220,0.28548974,medium,0.30007392,1.0049517,5.207847
9221,0.21281195,low,0.418236,1.0457947,3.7896228
9222,0.36828196,high,0.29763746,1.0314384,4.2150717
9223,0.33163548,high,0.2797217,1.0059639,4.4144425
9224,0.33277196,high,0.3065097,1.124407,2.2301915
9225,0.29063022,medium,0.23628014,1.0500302,3.1547537
9226,0.33352226,high,0.24874416,0.99342024,4.0868506
9227,0.3905601,high,0.59342134,1.0007302,5.4365287
9228,0.30602378,medium,0.2675483,0.99474895,4.6680017
9229,0.23665434,low,0.26161006,1.1186829,2.3696434
9230,0.36626488,high,0.3107881,1.0122757,4.9180474
9231,0.30914766,medium,0.25215042,1.1741935,2.0586114
9232,0.28511047,medium,0.30770814,1.070244,3.6754382
9233,0.25461525,low,0.28219327,1.0389726,2.9036992
9234,0.35815,high,0.27888122,1.0298072,3.387684
9235,0.2692383,medium,0.40290895,1.0140666,4.2831073
9236,0.32919806,high,0.34870234,0.99338233,5.043877
9237,0.31636333,high,0.28401524,0.9978906,3.9295287
9238,0.23631,low,0.32312974,0.9785712,5.444374
9239,0.3000852,medium,0.28887752,1.001252,5.0043383
9240,0.26765192,medium,0.3320196,0.9985163,4.2156787
9241,0.2749893,medium,0.15054034,1.0538682,3.6018505
9242,0.2739029,medium,0.29769513,1.0290846,3.5032563
9243,0.358873,high,0.19844438,1.0210596,3.3252115
9244,0.33682215,high,0.25559345,0.9830219,4.576833
9245,0.26287895,low,0.37253085,0.98303545,5.7645016
9246,0.3663602,high,0.25111133,1.0191064,4.0226398
9247,0.27551132,medium,0.16788742,1.0003291,3.4347503
9248,0.27639627,medium,0.5681362,1.0095284,4.2450967
9249,0.27260095,medium,0.2716519,1.0963737,3.2607746
9250,0.26992399,medium,0.18569987,1.0761421,2.2405293
9251,0.32267278,high,0.44482604,1.018255,5.1437197
9252,0.26918405,medium,0.24257152,1.0139327,5.0656457
9253,0.26758033,medium,0.20386374,1.0197693,2.2940156
9254,0.25060165,low,0.31454694,1.0888151,3.4970937
9255,0.24938124,low,0.39903826,1.0167918,4.44481
9256,0.33069754,high,0.18926062,1.0449786,2.7107236
9257,0.27773935,medium,0.27501655,1.1494782,2.3517416
9258,0.3688804,high,0.372826,1.048523,3.6997955
9259,0.30505258,medium,0.32338712,1.0258386,3.3378475
9260,0.2650894,medium,0.36301976,0.99238616,3.6069987
9261,0.25322765,low,0.34957784,1.0368724,3.6207495
9262,0.26647866,medium,0.44710734,0.98758817,4.336632
9263,0.31213957,high,0.40452465,0.9851601,3.654707
9264,0.35822582,high,0.31363305,1.0140378,3.9264092
9265,0.37977654,high,0.21142218,1.0605743,2.9133866
9266,0.30162668,medium,0.33848968,1.0082191,2.9586842
9267,0.33537555,high,0.48427606,1.004459,3.8051293
9268,0.2461788,low,0.26051375,1.0942942,2.1085267
9269,0.2873156,medium,0.54188615,1.1293006,2.461676
9270,0.29629183,medium,0.29392695,1.0919963,3.7987552
9271,0.33232397,high,0.28640753,0.9989293,4.1835856
9272,0.2852347,medium,0.3104976,0.9986401,3.8714957
9273,0.29521,medium,0.2600803,1.1383321,2.245106
9274,0.29192597,medium,0.3871743,0.9902867,5.511092
9275,0.3025673,medium,0.31327793,0.98093784,5.585572
9276,0.2873711,medium,0.38566488,1.1324698,2.9775422
9277,0.26762033,medium,0.21282747,1.1534615,2.2462738
9278,0.23599821,low,0.24850303,0.99234897,4.9177103
9279,0.29348898,medium,0.26737323,1.0043734,3.6382422
9280,0.3486761,high,0.224794,1.0221318,4.2224984
9281,0.3285123,high,0.20636289,1.1080651,2.4424021
9282,0.25644678,low,0.38005203,1.022203,2.8691487
9283,0.27293617,medium,0.25210428,1.1419218,2.6529882
9284,0.1619336,low,0.1895529,1.025978,1.9579841
9285,0.37151235,high,0.20047267,1.1221447,2.4009387
9286,0.27361304,medium,0.33410022,1.2232757,1.9403068
9287,0.2567916,low,0.28973007,0.97451484,5.365946
9288,0.32868445,high,0.23966047,1.0309519,3.571694
9289,0.25905454,low,0.12925674,1.0605434,3.029523
9290,0.22933161,low,0.323373,1.0803001,2.3871732
9291,0.27029055,medium,0.22950771,1.0507264,3.4073877
9292,0.31353527,high,0.2601037,1.0106752,5.47098
9293,0.26556796,medium,0.25080255,1.0121064,3.940888
9294,0.2927704,medium,0.21310154,1.0604931,3.2785454
9295,0.2632916,low,0.3302058,1.5218656,0.53491485
9296,0.2705922,medium,0.50283825,1.0191329,3.6166608
9297,0.3173303,high,0.27979666,0.97506344,4.3462853
9298,0.30256134,medium,0.27422407,0.99378014,4.129637
9299,0.34181648,high,0.2805281,1.0647454,1.9531933
9300,0.21206039,low,0.22781597,1.0206122,3.2333665
9301,0.34293705,high,0.2849379,1.1076038,3.0801482
9302,0.23512012,low,0.33073393,1.097647,2.8383462
9303,0.28766954,medium,0.25305852,1.0455596,3.2554166
9304,0.25343722,low,0.2103622,1.0013947,4.0814605
9305,0.20056802,low,0.3622097,1.0447216,3.665644
9306,0.29696262,medium,0.37791753,1.0090628,3.2554808
9307,0.30536592,medium,0.28939506,0.9879922,3.8968186
9308,0.2735098,medium,0.25744772,1.0736282,1.7784952
9309,0.3323347,high,0.14534615,1.2201067,2.541008
9310,0.1788401,low,0.22593276,1.1740988,1.8306065
9311,0.28116256,medium,0.16239104,1.0235443,4.039065
9312,0.3089378,medium,0.35164297,1.0577563,3.8769643
9313,0.29993808,medium,0.3219093,0.9898491,4.5959845
9314,0.3583408,high,0.21410352,0.99991304,4.767491
9315,0.22723931,low,0.46418026,1.0527289,2.6473186
9316,0.18452895,low,0.19816326,1.3133243,0.9680935
9317,0.18146396,low,0.2167963,1.1569167,2.6592996
9318,0.2596389,low,0.2394684,1.0463775,2.6556847
9319,0.2812972,medium,0.154519,1.5528054,0.5972468
9320,0.23879498,low,0.37554714,1.0482371,2.6584296
9321,0.31880552,high,0.2534829,1.0003084,4.253888
9322,0.30106235,medium,0.29221642,1.039346,4.1075244
9323,0.30626243,medium,0.3484949,1.1432697,1.4130764
9324,0.35301322,high,0.14675298,1.0204315,4.864222
9325,0.23290163,low,0.18513583,1.0048243,3.8260748
9326,0.2877506,medium,0.34159577,1.0494071,3.57231
9327,0.24185175,low,0.19474342,1.2171239,1.0561844
9328,0.30407226,medium,0.26619583,1.0391887,2.7654903
9329,0.31493992,high,0.44520995,1.0342733,4.3973866
9330,0.20997792,low,0.20602816,1.2717052,0.6789236
9331,0.35176885,high,0.16063528,1.0295131,2.7925472
9332,0.31188887,high,0.31897143,0.9854751,4.4664135
9333,0.2509113,low,0.40365338,0.98381203,4.668339
9334,0.32877862,high,0.221372,1.0119839,4.0802703
9335,0.34921855,high,0.34681857,1.0006846,4.1724925
9336,0.31032085,high,0.28700307,1.0094435,3.9192703
9337,0.24846405,low,0.24817763,1.03979,4.688777
9338,0.26294833,low,0.31444287,1.0042825,4.2558565
9339,0.26734352,medium,0.33286536,1.1376158,1.2001402
9340,0.32963473,high,0.290473,1.0472373,3.7615
9341,0.3400973,high,0.28289676,1.0124335,5.1713386
9342,0.31776828,high,0.4153608,1.0176238,3.7959373
9343,0.26994914,medium,0.36191046,1.0713162,3.4082992
9344,0.2664374,medium,0.36694738,1.0465486,3.267191
9345,0.34571022,high,0.30584434,1.0144551,4.717272
9346,0.33225322,high,0.2933057,1.0018356,4.971436
9347,0.286408,medium,0.3112412,1.0209819,2.7434075
9348,0.15662444,low,0.3618283,1.0883769,2.9788177
9349,0.36004686,high,0.2797956,1.0235009,3.8724306
9350,0.38435,high,0.16421683,1.0280527,3.8999608
9351,0.310858,high,0.16995373,1.0965686,1.615038
9352,0.34721154,high,0.22736554,1.0075768,2.8881505
9353,0.23139983,low,0.21951051,1.0595095,3.1038568
9354,0.2955662,medium,0.30487418,0.9830656,2.281465
9355,0.29355645,medium,0.207346,1.3732401,0.81217915
9356,0.33387166,high,0.37266555,0.97522295,2.541441
9357,0.2169956,low,0.18949153,1.0687195,3.3818023
9358,0.35224456,high,0.29445872,1.024434,4.146332
9359,0.31448865,high,0.22392407,1.0285527,3.2483048
9360,0.3153013,high,0.22267912,1.1490649,2.1322913
9361,0.23324096,low,0.20169117,1.1080748,2.7323637
9362,0.2597397,low,0.3390398,0.99427307,3.9913814
9363,0.2177431,low,0.16133502,1.1181728,2.6796017
9364,0.22014987,low,0.31386226,1.0463976,3.0295658
9365,0.26375902,low,0.35969797,1.2178288,2.369083
9366,0.26402408,low,0.43237272,1.0077646,2.096967
9367,0.19651127,low,0.2860808,1.0618306,2.3022435
9368,0.3662008,high,0.32976088,1.0283549,4.2838316
9369,0.36044413,high,0.21239959,1.0303303,2.8373494
9370,0.19112372,low,0.24627312,1.3615654,0.6836105
9371,0.28416872,medium,0.32605836,1.0026053,4.068748
9372,0.32959616,high,0.32096255,1.039357,3.28051
9373,0.33345658,high,0.24244557,1.0532365,2.5494757
9374,0.3256576,high,0.25962234,1.1783717,1.9807136
9375,0.23127806,low,0.21421598,1.0492253,3.9497604
9376,0.2577194,low,0.32989445,0.9876472,5.3409295
9377,0.31919146,high,0.41421026,1.0043739,3.4194171
9378,0.1888985,low,0.15426834,1.5612442,0.9015247
