row_idx,kappa,curvature_bin,lid,lof,density,label
5838,0.4154653,low,0.19339335,0.98712415,0.13338691,7
5839,0.513824,medium,0.1354856,1.0941948,0.09213629,5
5840,0.53477454,high,0.1598308,1.0035068,0.10502275,5
5841,0.57363766,high,0.12722892,1.0556046,0.09370226,2
5842,0.5192384,medium,0.08700656,1.0784099,0.13448954,9
5843,0.54807436,high,0.16243082,1.2072587,0.057246342,3
5844,0.5212729,medium,0.24828044,1.0144536,0.1410802,4
5845,0.42272478,low,0.12161617,1.013182,0.13190436,7
5846,0.55585086,high,0.2215056,1.0126721,0.13477524,8
5847,0.5647311,high,0.10565492,1.1258056,0.09142593,5
5848,0.5615056,high,0.16931467,0.99077535,0.13667329,5
5849,0.30335444,low,0.24411684,2.4718566,0.015338984,2
5850,0.49043953,medium,0.13911816,1.0799136,0.106408276,6
5851,0.5299071,medium,0.073147506,1.2287803,0.06262119,5
5852,0.5300449,medium,0.07389512,1.0454936,0.13153331,9
5853,0.44384915,low,0.22460394,1.038845,0.14372708,9
5854,0.615242,high,0.16446812,0.9993421,0.1355915,7
5855,0.6083405,high,0.12823156,1.1811887,0.064324796,8
5856,0.45917934,low,0.25606826,1.0009359,0.16552585,7
5857,0.48751682,medium,0.19165155,1.0290785,0.12298246,4
5858,0.50687873,medium,0.14464106,1.3170537,0.06179701,5
5859,0.38712162,low,0.23478441,0.9806586,0.44171888,1
5860,0.5873454,high,0.09914058,1.0154408,0.10254882,3
5861,0.5151489,medium,0.14732063,1.0139812,0.13116093,9
5862,0.5563249,high,0.13142177,1.0741285,0.07874993,5
5863,0.48383558,medium,0.15354203,1.024439,0.13497369,4
5864,0.55948174,high,0.1444771,1.0096276,0.1362412,8
5865,0.43685365,low,0.2869631,1.0624608,0.08148871,9
5866,0.6087111,high,0.08732509,1.0073055,0.1049884,5
5867,0.48138398,medium,0.22648706,1.0546901,0.07217314,7
5868,0.5280659,medium,0.034162864,1.1488838,0.06243874,2
5869,0.61155057,high,0.08676086,1.0065981,0.13804902,8
5870,0.5757406,high,0.1256859,1.0372479,0.08688926,5
5871,0.5937815,high,0.06791049,1.0833544,0.08997652,8
5872,0.4099723,low,0.14552087,1.2573128,0.06782511,2
5873,0.4521159,low,0.09177461,1.125813,0.0734997,7
5874,0.439385,low,0.30528617,1.0087427,0.23841903,1
5875,0.3240322,low,0.073700175,2.231965,0.12781867,1
5876,0.57349366,high,0.1424486,1.0828124,0.10036199,8
5877,0.5497663,high,0.15117623,1.0452545,0.09123073,4
5878,0.42347634,low,0.13180974,1.1533917,0.29180852,1
5879,0.32198828,low,0.29231936,1.3594928,0.045148075,5
5880,0.41371822,low,0.22625321,1.1566957,0.044673476,6
5881,0.44219083,low,0.17300384,1.0347208,0.33741003,1
5882,0.5233815,medium,0.27636245,0.9988986,0.14801519,6
5883,0.5110316,medium,0.09611928,1.0840849,0.094918914,3
5884,0.46161377,low,0.17333467,1.0434111,0.10150161,9
5885,0.5471966,high,0.20720732,1.0800285,0.0798107,7
5886,0.4284116,low,0.069662675,1.283902,0.05759221,0
5887,0.4710545,low,0.17354025,0.9957518,0.08378059,0
5888,0.56213605,high,0.13784258,1.0714171,0.11420126,3
5889,0.51639855,medium,0.16949476,1.0473768,0.1405274,7
5890,0.54651153,high,0.10009789,1.1507992,0.060593806,2
5891,0.37659186,low,0.37728888,0.9917351,0.33875224,1
5892,0.58153546,high,0.1748722,1.0013759,0.10772781,2
5893,0.41743857,low,0.04619008,1.2675512,0.07532221,0
5894,0.46299887,low,0.045239158,1.0533377,0.123270944,8
5895,0.48170424,medium,0.1619553,0.9939998,0.14770505,7
5896,0.53964394,high,0.08388448,1.0071965,0.08513251,0
5897,0.48839712,medium,0.14028206,1.1728524,0.09638882,4
5898,0.3276624,low,0.16347755,1.501474,0.061847255,7
5899,0.51346105,medium,0.08733602,1.2279701,0.07879746,6
5900,0.41062623,low,0.13457868,1.0721062,0.33968303,1
5901,0.48321742,medium,0.11681919,1.1069921,0.058260363,2
5902,0.35071123,low,0.27372822,1.076596,0.37402225,1
5903,0.50900793,medium,0.13847515,1.0140837,0.12582369,9
5904,0.5120102,medium,0.10165925,1.0615569,0.07986058,0
5905,0.57124805,high,0.13816261,1.0260375,0.11785204,5
5906,0.46807998,low,0.15471679,1.0118768,0.16046225,6
5907,0.31608498,low,0.30387098,1.2461333,0.039659735,3
5908,0.4652921,low,0.08775153,1.1036643,0.11232571,5
5909,0.55590963,high,0.07474385,1.0311456,0.11794124,6
5910,0.58612025,high,0.06261867,1.0748273,0.09383262,8
5911,0.524938,medium,0.16531791,1.106336,0.10341994,8
5912,0.47730923,medium,0.060085945,1.109933,0.067837104,0
5913,0.41947567,low,0.07220839,1.2382591,0.08289376,0
5914,0.58181477,high,0.12798196,1.0038898,0.12676984,8
5915,0.26978672,low,0.038474046,1.8003113,0.10395633,7
5916,0.5048706,medium,0.032754682,1.1367924,0.11405597,7
5917,0.5151824,medium,0.16308661,1.0989591,0.12309726,7
5918,0.47152406,low,0.23922792,0.9704801,0.15568873,7
5919,0.55875605,high,0.1125914,1.0108738,0.079178505,2
5920,0.4430796,low,0.14315668,0.9795235,0.15702952,9
5921,0.53465354,high,0.11405075,1.0097345,0.12431132,0
5922,0.501199,medium,0.18728068,1.0016105,0.15765297,7
5923,0.5997248,high,0.07523833,1.0771842,0.06980575,2
5924,0.6015126,high,0.15241736,0.98856443,0.12911338,3
5925,0.41701972,low,0.26628712,0.9832582,0.18891935,7
5926,0.5360466,high,0.12932166,1.1385417,0.053466313,2
5927,0.39202696,low,0.24776576,1.0699722,0.048954103,3
5928,0.5555521,high,0.12670217,1.0530705,0.09321534,2
5929,0.5679188,high,0.09858457,1.1024926,0.10043966,3
5930,0.4924184,medium,0.12180192,1.0139204,0.11663013,0
5931,0.44522786,low,0.09653434,1.0361954,0.0828415,5
5932,0.43213028,low,0.12139858,1.0508213,0.13518137,7
5933,0.55997205,high,0.15526885,1.0424904,0.07009117,2
5934,0.5572474,high,0.08082527,1.0216235,0.07810826,5
5935,0.53824294,high,0.13872972,1.130156,0.061031103,2
5936,0.5167568,medium,0.2971614,1.1557502,0.046667736,2
5937,0.56761366,high,0.0890789,1.0271399,0.10497469,8
5938,0.47977757,medium,0.13522838,1.0675586,0.29968724,1
5939,0.28771275,low,0.17102022,1.1826485,0.15696917,1
5940,0.56088734,high,0.18616946,0.9820925,0.1593758,8
5941,0.4123134,low,0.24175313,0.98715025,0.3801247,1
5942,0.3315084,low,0.36889872,1.0180231,0.34682935,1
5943,0.54086435,high,0.21758235,1.0243948,0.09598606,2
5944,0.46307117,low,0.2785092,1.0365005,0.12965362,9
5945,0.53993016,high,0.08968749,1.338693,0.08235441,8
5946,0.56882,high,0.08841507,1.0025064,0.14995998,9
5947,0.4964534,medium,0.15608387,1.1102104,0.07577758,2
5948,0.51573586,medium,0.16492197,1.0139084,0.14626001,7
5949,0.46787673,low,0.14998192,1.0170305,0.08599508,0
5950,0.52914953,medium,0.18413095,1.00712,0.14096382,6
5951,0.4980324,medium,0.24976516,1.0722286,0.11406863,7
5952,0.51740336,medium,0.118302,1.018102,0.07773007,0
5953,0.5629459,high,0.068932734,1.2261112,0.07402414,3
5954,0.53035027,medium,0.1415033,1.0004315,0.13412526,8
5955,0.49626642,medium,0.116494305,1.0833985,0.10799596,6
5956,0.50379944,medium,0.20128185,0.97661936,0.19648674,7
5957,0.42094064,low,0.045742724,1.1405138,0.10232451,7
5958,0.5561496,high,0.17102495,0.9999662,0.1581349,7
5959,0.5878879,high,0.15948574,1.0362839,0.106765844,6
5960,0.5390317,high,0.11378216,1.0146521,0.08696314,0
5961,0.47028625,low,0.084489316,1.2927047,0.051629134,2
5962,0.54268503,high,0.087882824,1.0112863,0.09931294,2
5963,0.48967147,medium,0.12957123,0.9946606,0.12100265,6
5964,0.52050525,medium,0.14487965,1.066718,0.096204266,3
5965,0.52415013,medium,0.12730284,1.0951353,0.12094001,4
5966,0.45404416,low,0.06877767,1.0253805,0.1193911,4
5967,0.48790455,medium,0.12788641,1.1116611,0.326056,1
5968,0.5598649,high,0.1650032,1.053589,0.12652692,4
5969,0.50437796,medium,0.20360333,1.0995954,0.09237579,2
5970,0.5212525,medium,0.15927161,1.0448287,0.11859056,8
5971,0.5655432,high,0.10281051,1.1791661,0.068499066,2
5972,0.50983644,medium,0.16234423,1.1000184,0.08374766,6
5973,0.52929485,medium,0.08719975,1.1219603,0.1036127,8
5974,0.51790357,medium,0.1332479,1.1403337,0.08341541,4
5975,0.47946876,medium,0.101880796,1.0847446,0.09763336,0
5976,0.49977148,medium,0.09914639,1.0303515,0.1348399,6
5977,0.5371441,high,0.08366568,1.0927567,0.075405024,0
5978,0.47128248,low,0.06671387,1.2355218,0.06900656,0
5979,0.49574918,medium,0.0838419,1.1707824,0.048380174,3
5980,0.54979855,high,0.13771433,1.1941131,0.07565036,2
5981,0.4518788,low,0.16572708,1.183731,0.061188124,5
5982,0.40775943,low,0.13256758,0.99129564,0.41604304,1
5983,0.5932866,high,0.2620934,1.152484,0.0808624,7
5984,0.534263,high,0.15321916,1.0247982,0.104953825,0
5985,0.57806134,high,0.09615868,1.03216,0.080629006,3
5986,0.5079445,medium,0.14259851,1.0696735,0.116131715,4
5987,0.51043516,medium,0.111872755,1.0370947,0.12132407,9
5988,0.44045687,low,0.14687073,1.1254345,0.09296083,3
5989,0.5321008,high,0.07262172,1.0131683,0.12692152,6
5990,0.5452516,high,0.08600995,1.0277226,0.121381655,5
5991,0.5032984,medium,0.14176024,1.1677177,0.08536824,7
5992,0.5482229,high,0.08808115,1.0569712,0.10843394,3
5993,0.5306352,medium,0.17421454,1.0965363,0.10034051,8
5994,0.46883672,low,0.09152219,1.3249637,0.07385375,7
5995,0.47537786,low,0.14953543,1.0611475,0.0672399,0
5996,0.5591942,high,0.20376554,1.0276666,0.113040596,0
5997,0.46756637,low,0.10431359,1.1236336,0.06004297,0
5998,0.57367533,high,0.13581915,0.99291056,0.14727195,8
5999,0.48682076,medium,0.2912563,1.0667717,0.0871156,7
6000,0.58015954,high,0.12858182,1.0277388,0.10573572,5
6001,0.53214693,high,0.18267159,1.0451517,0.11695456,6
6002,0.5338124,high,0.09487461,1.029182,0.12591805,9
6003,0.49898225,medium,0.21601264,0.97660804,0.15641338,3
6004,0.39161974,low,0.20546906,1.1268383,0.19745743,1
6005,0.58329695,high,0.14322336,1.0506587,0.11445702,8
6006,0.4820323,medium,0.09114467,1.0546546,0.092728995,5
6007,0.59272915,high,0.117131926,1.0013952,0.118749596,8
6008,0.490412,medium,0.16694036,0.993149,0.1338632,6
6009,0.3711676,low,0.16566215,1.0342038,0.1434599,9
6010,0.5205877,medium,0.13825968,1.1022756,0.11539983,8
6011,0.57664734,high,0.08034298,1.1492088,0.04794482,3
6012,0.49750096,medium,0.053272057,1.2646945,0.08754592,3
6013,0.48751098,medium,0.17121388,1.1355586,0.096924216,7
6014,0.5508293,high,0.10827874,1.1663537,0.09228402,4
6015,0.3428275,low,0.11803588,2.0772178,0.106343605,6
6016,0.30179155,low,0.25064832,1.0982461,0.046219144,3
6017,0.4788437,medium,0.09808829,1.1203697,0.067646906,6
6018,0.5463412,high,0.073631935,1.0085213,0.10425888,0
6019,0.50235724,medium,0.09027142,1.0900532,0.07654549,5
6020,0.5624755,high,0.108636916,1.1367686,0.07925404,5
6021,0.5535252,high,0.09601339,1.109031,0.07399077,3
6022,0.60166734,high,0.1761103,1.0519964,0.102495484,4
6023,0.46517473,low,0.13758513,0.98930943,0.1663483,4
6024,0.4670925,low,0.089279875,1.3941233,0.046482295,4
6025,0.52418435,medium,0.066251695,1.0091834,0.103892155,3
6026,0.38439596,low,0.15794438,1.1283118,0.061236903,6
6027,0.5287968,medium,0.086417116,1.0820234,0.09318903,3
6028,0.55068076,high,0.06336947,1.0629174,0.11316747,9
6029,0.5844288,high,0.10378891,1.0823745,0.09435111,4
6030,0.52581656,medium,0.063435346,1.0760049,0.10498872,4
6031,0.57170093,high,0.19734082,0.99699277,0.12777533,4
6032,0.30911696,low,0.16987509,1.0569557,0.33814827,1
6033,0.34502387,low,0.19250537,1.0205764,0.34586105,1
6034,0.4819047,medium,0.09707012,1.0132215,0.08614227,2
6035,0.29374135,low,0.24190901,2.043495,0.032369386,7
6036,0.55557334,high,0.06660997,1.0050676,0.13603744,9
6037,0.4525813,low,0.11117987,0.9914019,0.10577313,5
6038,0.40487617,low,0.19567917,1.0956192,0.11436657,4
6039,0.5289764,medium,0.14349097,0.9953697,0.14822042,7
6040,0.5254592,medium,0.07018822,1.078988,0.07168867,5
6041,0.5109182,medium,0.12975867,1.0296222,0.12699015,9
6042,0.43388838,low,0.06618114,1.3276318,0.07567103,4
6043,0.589051,high,0.07254582,1.2120057,0.04640675,3
6044,0.46822262,low,0.18209404,1.0230085,0.13174637,7
6045,0.43149686,low,0.14982861,1.0910666,0.26304388,1
6046,0.43022096,low,0.18452787,1.0365242,0.08886098,7
6047,0.3642286,low,0.35483795,1.0011457,0.24109128,1
6048,0.52465284,medium,0.103807315,1.0760728,0.093190916,2
6049,0.3508737,low,0.16272098,1.2420139,0.18445925,1
6050,0.525946,medium,0.23622672,1.0343075,0.1446099,9
6051,0.27300847,low,0.10958431,1.4797645,0.16999885,1
6052,0.54718554,high,0.1536027,1.1432693,0.0642117,5
6053,0.59345615,high,0.13422678,1.0264183,0.08594345,0
6054,0.54330266,high,0.1681831,1.0623437,0.102046914,6
6055,0.42547542,low,0.14044176,1.0227479,0.36350524,1
6056,0.6015459,high,0.17475282,1.0975738,0.075264245,7
6057,0.57948285,high,0.090018116,1.2307655,0.06544562,0
6058,0.5407644,high,0.11109598,1.1934062,0.0761075,8
6059,0.49741918,medium,0.059048932,1.1161392,0.0537773,2
6060,0.49954265,medium,0.1329389,1.1133864,0.08773309,3
6061,0.4063806,low,0.18246032,1.0383171,0.050031494,3
6062,0.56744087,high,0.106760025,1.0070536,0.14178379,4
6063,0.37277448,low,0.12942895,1.0692996,0.30211014,1
6064,0.4406951,low,0.07611874,1.0509001,0.08876226,0
6065,0.44004285,low,0.12642221,1.0933034,0.1053093,6
6066,0.54417604,high,0.17007285,0.994083,0.1610916,9
6067,0.45165688,low,0.15337104,1.2885743,0.061603896,7
6068,0.53046197,medium,0.108342156,1.0759383,0.086212926,2
6069,0.3325907,low,0.22640876,1.0838716,0.3160627,1
6070,0.57497156,high,0.23201458,0.9896964,0.15945543,8
6071,0.4584157,low,0.17739277,1.0004272,0.12797867,6
6072,0.6097233,high,0.115145594,1.0969692,0.07913829,5
6073,0.5841101,high,0.16335763,1.0519271,0.09027944,5
6074,0.5187181,medium,0.10825422,1.169733,0.082913436,0
6075,0.46065617,low,0.12995893,0.9817263,0.15904011,4
6076,0.541121,high,0.21226281,1.0740801,0.09844021,6
6077,0.53563094,high,0.13269821,1.0824282,0.089806326,7
6078,0.4441623,low,0.11032606,0.9985126,0.15805265,7
6079,0.5127319,medium,0.12120373,1.0619737,0.107378654,6
6080,0.39943343,low,0.08875983,1.1764762,0.07307081,8
6081,0.4573754,low,0.12794109,1.0520791,0.050663486,3
6082,0.2622555,low,0.20527883,1.0787454,0.30079925,1
6083,0.62927926,high,0.06079868,1.1819564,0.0716371,8
6084,0.5908753,high,0.092208266,1.1050396,0.105418555,3
6085,0.61173916,high,0.12766801,1.0878395,0.110115744,2
6086,0.4110927,low,0.093410045,1.3889922,0.18991414,1
6087,0.50263417,medium,0.25096276,1.0011742,0.35639784,1
6088,0.5346836,high,0.24566343,1.036474,0.10552236,3
6089,0.529963,medium,0.11039961,0.9899226,0.12223072,0
6090,0.45454097,low,0.14181925,0.9808628,0.16555266,9
6091,0.49118847,medium,0.12916136,0.9931195,0.13224705,6
6092,0.5245121,medium,0.17303737,0.99964625,0.09013802,0
6093,0.4960338,medium,0.16717164,1.2206804,0.054739214,5
6094,0.4045053,low,0.188007,1.0366479,0.3007917,1
6095,0.5011227,medium,0.08032452,1.2014809,0.062217385,0
6096,0.5023804,medium,0.16834836,1.0727159,0.11076851,6
6097,0.50988245,medium,0.11097989,1.0571784,0.07744848,5
6098,0.5199318,medium,0.08535976,1.2112648,0.08102219,3
6099,0.4934976,medium,0.08031189,1.2618985,0.042448867,6
6100,0.52828836,medium,0.17617714,0.99852127,0.13484934,4
6101,0.5386075,high,0.18890958,1.0658711,0.07058901,2
6102,0.5225071,medium,0.18681908,1.0815494,0.04568391,9
6103,0.44968206,low,0.15875545,1.1003679,0.10477533,7
6104,0.5473871,high,0.18393289,1.0024382,0.13144533,3
6105,0.5037657,medium,0.1722076,1.1942635,0.0571592,2
6106,0.51643395,medium,0.10237808,0.9814442,0.12589093,6
6107,0.59465086,high,0.12112507,1.1613721,0.05137705,2
6108,0.52621835,medium,0.11510701,1.081846,0.11339471,4
6109,0.50994,medium,0.11179066,1.0852892,0.11731006,7
6110,0.54525125,high,0.11084265,1.0069993,0.13480523,8
6111,0.49761128,medium,0.112578064,1.1170182,0.07139121,5
6112,0.5143202,medium,0.10976108,1.1088586,0.08598405,8
6113,0.5453201,high,0.13206562,0.9923081,0.11547925,5
6114,0.58514416,high,0.099232346,1.1454321,0.048591997,4
6115,0.48391837,medium,0.17350972,1.012807,0.1452844,9
6116,0.46664226,low,0.12580849,1.0302054,0.11121243,6
6117,0.53455335,high,0.114009485,1.2352437,0.042554706,2
6118,0.4036575,low,0.1818103,1.1299452,0.09449172,7
6119,0.5076355,medium,0.07164024,1.0944724,0.084585994,5
6120,0.5474005,high,0.072342314,1.0853155,0.06511015,0
6121,0.56062996,high,0.08086286,1.0110488,0.12134477,4
6122,0.47885835,medium,0.10931432,1.0211357,0.11566249,4
6123,0.51467544,medium,0.08250755,1.1387618,0.10688361,7
6124,0.596981,high,0.16998264,1.04464,0.10561127,4
6125,0.4887421,medium,0.17805184,1.1273439,0.1200688,9
6126,0.48011494,medium,0.152033,1.045033,0.115892194,4
6127,0.38654596,low,0.12545334,1.1255788,0.17706552,1
6128,0.53573143,high,0.04696669,1.4814867,0.06449705,3
6129,0.49402583,medium,0.20371225,1.0274938,0.110770434,4
6130,0.3477866,low,0.18268365,1.9044297,0.038130436,6
6131,0.52370286,medium,0.05109312,1.2225748,0.10694972,7
6132,0.55631256,high,0.10318467,1.0194681,0.09798864,2
6133,0.50977445,medium,0.12037669,1.0257411,0.078113005,2
6134,0.5697136,high,0.09778724,1.0247734,0.11354189,4
6135,0.38376552,low,0.3074378,1.0587839,0.31884974,1
6136,0.506955,medium,0.097384915,1.0701768,0.08935206,6
6137,0.42558742,low,0.20664881,0.99480903,0.4556566,1
6138,0.48470378,medium,0.15245673,1.0685402,0.104865104,2
6139,0.48109937,medium,0.16712888,1.1826547,0.10265407,9
6140,0.5294713,medium,0.086351566,0.9938866,0.11609527,0
6141,0.5237924,medium,0.07569549,1.121653,0.09322772,0
6142,0.37473655,low,0.22544691,1.3872281,0.08611689,1
6143,0.53082675,medium,0.10960158,1.0441564,0.09673459,6
6144,0.5781315,high,0.19228725,1.0134552,0.120716095,7
6145,0.42530543,low,0.08496755,1.0190257,0.116912715,0
6146,0.5878445,high,0.15971409,1.0938216,0.091917984,8
6147,0.57683504,high,0.11562789,1.0097747,0.13049658,8
6148,0.493622,medium,0.09403156,1.1132636,0.07345039,6
6149,0.5146071,medium,0.1897177,1.0621036,0.10263979,6
6150,0.48536742,medium,0.095995896,1.0526156,0.086856715,2
6151,0.45840788,low,0.17435825,1.0112214,0.42520812,1
6152,0.5086182,medium,0.12961313,1.1486897,0.07882875,6
6153,0.5491334,high,0.3015279,0.99764156,0.14175674,3
6154,0.5344523,high,0.060053103,0.99050915,0.12809849,3
6155,0.46719873,low,0.2209645,1.1471913,0.03743908,4
6156,0.48160434,medium,0.13392274,0.98632663,0.15101777,9
6157,0.593961,high,0.14074513,1.0152258,0.10533369,5
6158,0.4587453,low,0.24602509,1.0528684,0.13987356,6
6159,0.5803772,high,0.14730768,0.9746834,0.13086633,6
6160,0.5359139,high,0.14785157,1.0329224,0.082887925,5
6161,0.5188189,medium,0.15357919,1.042894,0.05403951,3
6162,0.5104492,medium,0.19130409,0.98077965,0.13294043,6
6163,0.55276585,high,0.09202878,1.0880171,0.072298884,2
6164,0.5111946,medium,0.17296514,1.1611446,0.10251927,5
6165,0.46864778,low,0.118073486,1.312575,0.11468228,8
6166,0.50204796,medium,0.14795196,0.9981458,0.08036968,2
6167,0.53535897,high,0.19211802,1.0315281,0.05712391,3
6168,0.40065926,low,0.18646878,1.0580151,0.2559912,1
6169,0.4586345,low,0.18738149,1.0241638,0.114993945,0
6170,0.59317064,high,0.12294288,1.1368139,0.07408996,5
6171,0.4972872,medium,0.13619763,0.9845371,0.15014201,4
6172,0.56813276,high,0.14239688,0.9924211,0.08219841,2
6173,0.38639116,low,0.0063311355,6.9546475,0.03644481,1
6174,0.41628468,low,0.12549376,1.108912,0.2504743,1
6175,0.30356866,low,0.3952736,1.5293638,0.039596338,6
6176,0.5037656,medium,0.16502215,1.0053756,0.11722481,0
6177,0.41836536,low,0.11415832,1.0086421,0.1075038,5
6178,0.5354861,high,0.113201834,0.9762146,0.10552342,2
6179,0.4728595,low,0.12682049,1.0240738,0.13275635,7
6180,0.51328206,medium,0.06161093,1.0421258,0.115152955,4
6181,0.5322931,high,0.112335,0.9974567,0.08143944,2
6182,0.532057,high,0.3002288,0.9823561,0.13615377,5
6183,0.50398374,medium,0.112315185,1.0251771,0.15026473,4
6184,0.46439672,low,0.07388092,1.0928794,0.08287695,5
6185,0.53004134,medium,0.05024234,1.322199,0.08067997,8
6186,0.60742116,high,0.18001913,0.995765,0.11670646,2
6187,0.5255052,medium,0.23335752,1.0489085,0.13556609,7
6188,0.58517575,high,0.04216224,1.3448792,0.054162696,2
6189,0.36647153,low,0.20406711,1.0077586,0.42589045,1
6190,0.51697564,medium,0.08293566,1.0469757,0.11582571,9
6191,0.4956659,medium,0.18409911,1.1190487,0.105515234,6
6192,0.50881076,medium,0.15969959,1.0328482,0.1079548,7
6193,0.5084898,medium,0.12216491,1.2482274,0.07560064,2
6194,0.5167239,medium,0.13797721,1.1441642,0.07916097,9
6195,0.56693363,high,0.13001928,1.1830283,0.078158796,3
6196,0.5664216,high,0.075580046,1.202696,0.08588851,9
6197,0.5359187,high,0.08866342,1.2235144,0.060776435,9
6198,0.4387892,low,0.09842969,1.4454385,0.026413599,9
6199,0.49648702,medium,0.09204546,1.0480542,0.10634435,0
6200,0.48825407,medium,0.09059456,1.2341033,0.09016456,9
6201,0.56190157,high,0.05958088,1.1249334,0.076156236,2
6202,0.5481272,high,0.16698039,1.0030637,0.15537682,4
6203,0.5892833,high,0.1797575,1.0342432,0.09804926,5
6204,0.56604433,high,0.15559484,0.99026316,0.15776272,4
6205,0.46504587,low,0.11515897,1.281449,0.054136757,7
6206,0.47861183,medium,0.10140558,1.0755652,0.12277196,5
6207,0.49983907,medium,0.094778106,1.1272006,0.08857284,0
6208,0.5422493,high,0.06831384,1.0725988,0.09139801,5
6209,0.5064856,medium,0.08979289,1.0600022,0.09830783,8
